ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
12216579,JD426004,11/9/20 12:34,066XX S MICHIGAN AVE,1020,ARSON,BY FIRE,RESIDENCE - GARAGE,FALSE,FALSE,322,3,20,69,9,,,2020,11/16/20 15:52,,,
12217013,JD426487,11/9/20 19:00,014XX S CENTRAL PARK AVE,326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,ALLEY,FALSE,FALSE,1011,10,24,29,3,,,2020,11/16/20 15:52,,,
12217285,JD426908,11/9/20 21:45,044XX W WAVELAND AVE,820,THEFT,$500 AND UNDER,RESIDENCE,FALSE,FALSE,1731,17,45,16,6,,,2020,11/16/20 15:52,,,
12216929,JD426441,11/9/20 18:43,070XX S SANGAMON ST,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,STREET,FALSE,FALSE,733,7,6,68,15,,,2020,11/16/20 15:52,,,
12222237,JD422846,11/6/20 13:20,066XX W CORNELIA AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1632,16,38,17,14,,,2020,11/16/20 15:52,,,
12216380,JD425811,11/9/20 9:30,006XX E 72ND ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,323,3,6,69,7,,,2020,11/16/20 15:52,,,
12216188,JD425592,11/9/20 1:41,039XX W JACKSON BLVD,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,FALSE,FALSE,1132,11,28,26,04B,,,2020,11/16/20 15:52,,,
12217294,JD426283,11/9/20 16:20,026XX N CLARK ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESTAURANT,FALSE,FALSE,1935,19,43,7,26,,,2020,11/16/20 15:52,,,
12216682,JD426034,11/9/20 11:56,041XX W FULLERTON AVE,2024,NARCOTICS,POSSESS - HEROIN (WHITE),PARKING LOT / GARAGE (NON RESIDENTIAL),TRUE,FALSE,2524,25,31,20,18,,,2020,11/16/20 15:52,,,
12220233,JD426449,11/9/20 18:15,059XX S PRAIRIE AVE,5000,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,APARTMENT,FALSE,TRUE,232,2,20,40,26,,,2020,11/16/20 15:52,,,
12216593,JD425873,11/9/20 10:15,0000X W 83RD ST,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,FALSE,FALSE,622,6,21,44,04B,,,2020,11/16/20 15:52,,,
12217626,JD427296,11/9/20 11:30,036XX S LAKE PARK AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,FALSE,212,2,4,36,08A,,,2020,11/16/20 15:52,,,
12219200,JD428940,11/9/20 20:30,008XX W BLACKHAWK ST,820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,FALSE,FALSE,1822,18,27,8,6,,,2020,11/16/20 15:52,,,
12216694,JD426213,11/9/20 12:00,076XX S MAY ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,FALSE,612,6,17,71,08A,,,2020,11/16/20 15:52,,,
12217081,JD426512,11/9/20 12:32,130XX S DR MARTIN LUTHER KING JR DR,560,ASSAULT,SIMPLE,OTHER (SPECIFY),FALSE,FALSE,533,5,9,54,08A,,,2020,11/16/20 15:52,,,
12217053,JD426558,11/9/20 20:50,011XX S MICHIGAN AVE,320,ROBBERY,STRONG ARM - NO WEAPON,PARK PROPERTY,FALSE,FALSE,114,1,4,32,3,,,2020,11/16/20 15:52,,,
12216505,JD425933,11/9/20 11:40,038XX S DR MARTIN LUTHER KING JR DR,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,212,2,4,35,6,,,2020,11/16/20 15:52,,,
12222331,JD432711,11/9/20 14:00,074XX N OCTAVIA AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,FALSE,FALSE,1611,16,41,9,11,,,2020,11/16/20 15:52,,,
12221879,JD432188,7/1/20 2:00,026XX W DIVISION ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,FALSE,FALSE,1423,14,26,24,26,,,2020,11/16/20 15:52,,,
12216443,JD425865,11/9/20 10:30,034XX W IRVING PARK RD,460,BATTERY,SIMPLE,CTA BUS,FALSE,FALSE,1723,17,35,16,08B,,,2020,11/16/20 15:52,,,
12217981,JD426816,11/9/20 16:55,001XX N STATE ST,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,FALSE,FALSE,111,1,42,32,6,,,2020,11/16/20 15:52,,,
12217106,JD426678,11/9/20 23:50,091XX S STONY ISLAND AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,GAS STATION,TRUE,FALSE,413,4,8,48,15,,,2020,11/16/20 15:52,,,
12216656,JD426240,11/9/20 14:00,039XX W 109TH ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,FALSE,FALSE,2211,22,19,74,11,,,2020,11/16/20 15:52,,,
12221155,JD431207,11/9/20 14:30,015XX N MONITOR AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,FALSE,FALSE,2531,25,29,25,11,,,2020,11/16/20 15:52,,,
12216202,JD425616,11/9/20 2:25,075XX S COLFAX AVE,031A,ROBBERY,ARMED - HANDGUN,STREET,FALSE,FALSE,421,4,7,43,3,,,2020,11/16/20 15:52,,,
12217146,JD426655,11/9/20 22:40,021XX W 70TH ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE - YARD (FRONT / BACK),FALSE,TRUE,735,7,17,67,08B,,,2020,11/16/20 15:52,,,
12216832,JD426157,11/9/20 14:19,012XX S ASHLAND AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,TRUE,1233,12,28,28,08B,,,2020,11/16/20 15:52,,,
12216124,JD425567,11/9/20 0:21,033XX N PULASKI RD,610,BURGLARY,FORCIBLE ENTRY,DRUG STORE,FALSE,FALSE,1732,17,30,21,5,,,2020,11/16/20 15:52,,,
12216165,JD425613,11/9/20 2:16,079XX S KILPATRICK AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,STREET,FALSE,FALSE,834,8,18,70,15,,,2020,11/16/20 15:52,,,
12217386,JD426943,11/9/20 22:30,054XX S NARRAGANSETT AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,FALSE,FALSE,811,8,23,56,5,,,2020,11/16/20 15:52,,,
12220519,JD429851,11/9/20 21:10,026XX N CLARK ST,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,1935,19,43,7,6,,,2020,11/16/20 15:52,,,
12217000,JD426332,11/9/20 13:30,028XX W POLK ST,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE - GARAGE,FALSE,FALSE,1135,11,28,27,5,,,2020,11/16/20 15:52,,,
12216965,JD426555,11/9/20 20:44,013XX S CHRISTIANA AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,SIDEWALK,TRUE,FALSE,1021,10,24,29,15,,,2020,11/16/20 15:52,,,
12216935,JD426218,11/9/20 15:46,018XX S ST LOUIS AVE,041A,BATTERY,AGGRAVATED - HANDGUN,SIDEWALK,FALSE,FALSE,1021,10,24,29,04B,,,2020,11/16/20 15:52,,,
12216120,JD425580,11/9/20 0:32,115XX S PERRY AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,ALLEY,FALSE,FALSE,522,5,34,53,15,,,2020,11/16/20 15:52,,,
12217288,JD425866,11/9/20 10:00,077XX S KINGSTON AVE,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,FALSE,421,4,7,43,08A,,,2020,11/16/20 15:52,,,
12216175,JD425585,11/9/20 1:08,0000X S PULASKI RD,460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,1115,11,28,26,08B,,,2020,11/16/20 15:52,,,
12216657,JD426192,11/9/20 6:00,085XX S VINCENNES AVE,810,THEFT,OVER $500,ALLEY,FALSE,FALSE,622,6,21,71,6,,,2020,11/16/20 15:52,,,
12217221,JD426785,11/9/20 20:00,031XX S LITUANICA AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,DRIVEWAY - RESIDENTIAL,FALSE,FALSE,913,9,11,60,14,,,2020,11/16/20 15:52,,,
12216628,JD426177,11/9/20 15:15,024XX W BELMONT AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,POLICE FACILITY / VEHICLE PARKING LOT,FALSE,FALSE,1921,19,47,5,11,,,2020,11/16/20 15:52,,,
12216586,JD426012,11/9/20 12:33,076XX N GREENVIEW AVE,560,ASSAULT,SIMPLE,STREET,FALSE,FALSE,2422,24,49,1,08A,,,2020,11/16/20 15:52,,,
12218921,JD428736,11/9/20 23:30,033XX W ARTHINGTON ST,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,1134,11,24,29,14,,,2020,11/16/20 15:52,,,
12217045,JD426584,11/9/20 20:57,003XX S PULASKI RD,820,THEFT,$500 AND UNDER,SMALL RETAIL STORE,TRUE,FALSE,1132,11,28,26,6,,,2020,11/16/20 15:52,,,
12217728,JD427359,11/9/20 9:00,039XX W OHIO ST,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,FALSE,TRUE,1122,11,37,23,08A,,,2020,11/16/20 15:52,,,
12217961,JD427569,11/9/20 5:00,005XX N TROY ST,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,FALSE,TRUE,1221,12,27,23,08B,,,2020,11/16/20 15:52,,,
12216558,JD425942,11/9/20 11:51,065XX S EBERHART AVE,560,ASSAULT,SIMPLE,APARTMENT,FALSE,TRUE,321,3,20,42,08A,,,2020,11/16/20 15:52,,,
12219445,JD429144,11/9/20 13:00,035XX W HURON ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,FALSE,FALSE,1121,11,27,23,11,,,2020,11/16/20 15:52,,,
12218702,JD428562,11/9/20 13:00,065XX W SHAKESPEARE AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,FALSE,FALSE,2512,25,29,19,11,,,2020,11/16/20 15:52,,,
12216212,JD425634,11/9/20 0:30,076XX S OGLESBY AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,TRUE,414,4,7,43,14,,,2020,11/16/20 15:52,,,
12217126,JD426681,11/9/20 22:30,031XX N DAVLIN CT,460,BATTERY,SIMPLE,RESIDENCE,TRUE,TRUE,2523,25,30,21,08B,,,2020,11/16/20 15:52,,,
12217127,JD426587,11/9/20 13:45,001XX N STATE ST,870,THEFT,POCKET-PICKING,CTA STATION,FALSE,FALSE,111,1,42,32,6,,,2020,11/16/20 15:52,,,
12222026,JD432227,6/28/20 21:00,082XX S HERMITAGE AVE,1754,OFFENSE INVOLVING CHILDREN,AGGRAVATED SEXUAL ASSAULT OF CHILD BY FAMILY MEMBER,APARTMENT,FALSE,FALSE,614,6,17,71,2,,,2020,11/16/20 15:52,,,
12216706,JD426286,11/9/20 16:25,014XX W MONTROSE AVE,820,THEFT,$500 AND UNDER,SMALL RETAIL STORE,FALSE,FALSE,1912,19,47,6,6,,,2020,11/16/20 15:52,,,
12216867,JD426451,11/9/20 18:55,007XX E 82ND ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,631,6,8,44,08B,,,2020,11/16/20 15:52,,,
12222308,JD430007,10/25/20 9:00,035XX S MICHIGAN AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,POLICE FACILITY / VEHICLE PARKING LOT,FALSE,FALSE,213,2,3,35,11,,,2020,11/16/20 15:52,,,
12218245,JD427926,11/9/20 14:30,065XX W HIGGINS AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,FALSE,FALSE,1613,16,45,10,11,,,2020,11/16/20 15:52,,,
12217403,JD427018,11/9/20 17:00,047XX S WINCHESTER AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,FALSE,TRUE,931,9,15,61,26,,,2020,11/16/20 15:52,,,
12217119,JD426671,11/9/20 23:47,034XX S RHODES AVE,580,STALKING,SIMPLE,APARTMENT,FALSE,TRUE,211,2,4,35,08A,,,2020,11/16/20 15:52,,,
12216814,JD426414,11/9/20 18:15,039XX W LEXINGTON ST,920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,FALSE,FALSE,1132,11,24,26,7,,,2020,11/16/20 15:52,,,
12216479,JD425918,11/9/20 11:36,129XX S MARQUETTE AVE,560,ASSAULT,SIMPLE,STREET,FALSE,FALSE,433,4,10,55,08A,,,2020,11/16/20 15:52,,,
12217498,JD426834,11/9/20 11:00,063XX N MONTICELLO AVE,820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,FALSE,FALSE,1711,17,50,13,6,,,2020,11/16/20 15:52,,,
12216978,JD426567,11/9/20 18:30,019XX W OGDEN AVE,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,HOSPITAL BUILDING / GROUNDS,TRUE,FALSE,1231,12,27,28,18,,,2020,11/16/20 15:52,,,
12216891,JD426128,11/9/20 14:30,018XX S ST LOUIS AVE,031A,ROBBERY,ARMED - HANDGUN,SIDEWALK,FALSE,FALSE,1021,10,24,29,3,,,2020,11/16/20 15:52,,,
12216748,JD426284,11/9/20 16:23,026XX W GRANVILLE AVE,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE - PORCH / HALLWAY,TRUE,FALSE,2413,24,50,2,26,,,2020,11/16/20 15:52,,,
12216469,JD425935,11/9/20 11:00,032XX E 92ND ST,560,ASSAULT,SIMPLE,APARTMENT,FALSE,TRUE,424,4,10,46,08A,,,2020,11/16/20 15:52,,,
12221746,JD431937,11/9/20 23:00,059XX S JUSTINE ST,460,BATTERY,SIMPLE,RESIDENCE,FALSE,FALSE,713,7,16,67,08B,,,2020,11/16/20 15:52,,,
12218512,JD426310,11/9/20 16:43,002XX W 95TH ST,560,ASSAULT,SIMPLE,CHA APARTMENT,FALSE,FALSE,634,6,21,49,08A,,,2020,11/16/20 15:52,,,
12216616,JD426181,11/9/20 14:30,068XX S PRAIRIE AVE,560,ASSAULT,SIMPLE,APARTMENT,FALSE,FALSE,322,3,20,69,08A,,,2020,11/16/20 15:52,,,
12217238,JD426772,11/9/20 18:00,055XX W WARWICK AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1633,16,36,15,7,,,2020,11/16/20 15:52,,,
12217073,JD426520,11/9/20 19:25,020XX E 94TH ST,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,FALSE,TRUE,413,4,7,48,04A,,,2020,11/16/20 15:52,,,
12217821,JD427497,11/9/20 18:00,021XX W 72ND ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,FALSE,TRUE,735,7,17,67,26,,,2020,11/16/20 15:52,,,
12216369,JD425844,11/9/20 10:22,027XX W HARRISON ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,GOVERNMENT BUILDING / PROPERTY,FALSE,FALSE,1135,11,28,27,26,,,2020,11/16/20 15:52,,,
12219986,JD425565,11/9/20 0:22,027XX S DEARBORN ST,460,BATTERY,SIMPLE,CHA HALLWAY / STAIRWELL / ELEVATOR,TRUE,FALSE,133,1,3,35,08B,,,2020,11/16/20 15:52,,,
12216791,JD426397,11/9/20 16:30,087XX S KINGSTON AVE,560,ASSAULT,SIMPLE,STREET,FALSE,TRUE,423,4,7,46,08A,,,2020,11/16/20 15:52,,,
12217704,JD427340,11/9/20 10:00,033XX S LITUANICA AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,FALSE,FALSE,913,9,11,60,11,,,2020,11/16/20 15:52,,,
12218421,JD428177,11/9/20 0:07,004XX S KOSTNER AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,GAS STATION,FALSE,FALSE,1131,11,28,26,11,,,2020,11/16/20 15:52,,,
12216818,JD426488,11/9/20 9:00,049XX N WOLCOTT AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,FALSE,FALSE,2032,20,47,4,11,,,2020,11/16/20 15:52,,,
12217034,JD426433,11/9/20 18:35,034XX W MONTROSE AVE,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,1723,17,35,14,6,,,2020,11/16/20 15:52,,,
12217056,JD426634,11/9/20 22:31,026XX W 65TH ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,831,8,17,66,08B,,,2020,11/16/20 15:52,,,
12217808,JD427408,11/9/20 22:10,063XX S DAMEN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,GAS STATION,FALSE,FALSE,726,7,16,67,14,,,2020,11/16/20 15:52,,,
12216408,JD425869,11/9/20 10:40,024XX N MEADE AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,FALSE,TRUE,2512,25,30,19,26,,,2020,11/16/20 15:52,,,
12216545,JD425704,11/9/20 7:34,100XX S MICHIGAN AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,VACANT LOT / LAND,FALSE,FALSE,511,5,9,49,26,,,2020,11/16/20 15:52,,,
12217094,JD426578,11/9/20 21:29,002XX E 35TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,TRUE,FALSE,212,2,3,35,15,,,2020,11/16/20 15:52,,,
12216248,JD425599,11/9/20 1:57,047XX S WOLCOTT AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,931,9,15,61,14,,,2020,11/16/20 15:52,,,
12221300,JD430919,11/6/20 12:59,069XX S CLYDE AVE,820,THEFT,$500 AND UNDER,APARTMENT,FALSE,FALSE,331,3,5,43,6,,,2020,11/16/20 15:50,,,
12221218,JD431442,11/7/20 18:45,001XX W NORTH AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,BANK,FALSE,FALSE,1814,18,2,7,11,,,2020,11/16/20 15:50,,,
12221216,JD431423,10/29/20 12:00,017XX N MERRIMAC AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,FALSE,FALSE,2513,25,29,25,11,,,2020,11/16/20 15:50,,,
12221197,JD431220,11/1/20 7:00,002XX E 69TH PL,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,FALSE,FALSE,322,3,6,69,11,,,2020,11/16/20 15:50,,,
12221137,JD431216,9/11/20 12:00,039XX W 110TH ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,FALSE,FALSE,2211,22,19,74,11,,,2020,11/16/20 15:50,,,
12221115,JD431212,6/16/20 14:00,069XX S LOOMIS BLVD,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE - GARAGE,FALSE,FALSE,734,7,6,67,5,,,2020,11/16/20 15:50,,,
12221104,JD431181,10/27/20 9:00,0000X W 103RD PL,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,FALSE,FALSE,512,5,34,49,11,,,2020,11/16/20 15:50,,,
12220966,JD430977,11/6/20 0:01,011XX W LILL AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,FALSE,FALSE,1932,19,43,7,11,,,2020,11/16/20 15:50,,,
12220545,JD430414,11/2/20 12:00,004XX E 87TH PL,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,FALSE,FALSE,632,6,9,44,11,,,2020,11/16/20 15:50,,,
12220496,JD429845,11/7/20 14:00,061XX S ELLIS AVE,820,THEFT,$500 AND UNDER,APARTMENT,FALSE,FALSE,313,3,20,42,6,,,2020,11/16/20 15:50,,,
12220482,JD430080,11/8/20 14:35,072XX S JEFFERY BLVD,820,THEFT,$500 AND UNDER,APARTMENT,FALSE,FALSE,333,3,5,43,6,,,2020,11/16/20 15:50,,,
12220245,JD430271,11/4/20 12:00,002XX E SUPERIOR ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,HOSPITAL BUILDING / GROUNDS,FALSE,FALSE,1834,18,42,8,11,,,2020,11/16/20 15:50,,,
12220119,JD429934,10/25/20 0:00,020XX W 23RD ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,FALSE,FALSE,1034,10,25,31,11,,,2020,11/16/20 15:50,,,
12220098,JD430143,11/5/20 14:00,029XX N ALBANY AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,OTHER (SPECIFY),FALSE,FALSE,1411,14,33,21,11,,,2020,11/16/20 15:50,,,
12220057,JD430006,10/3/20 13:00,074XX S KENWOOD AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,FALSE,FALSE,324,3,8,43,11,,,2020,11/16/20 15:50,,,
12220049,JD429352,4/27/20 6:30,102XX W ZEMKE RD,1206,DECEPTIVE PRACTICE,"THEFT BY LESSEE, MOTOR VEHICLE",AIRPORT VENDING ESTABLISHMENT,TRUE,FALSE,1654,16,41,76,11,,,2020,11/16/20 15:50,,,
12219939,JD429041,11/5/20 11:00,020XX N KEDZIE AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,FALSE,FALSE,1414,14,32,22,11,,,2020,11/16/20 15:50,,,
12219484,JD429461,11/1/20 0:01,077XX S EVANS AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,FALSE,FALSE,624,6,6,69,11,,,2020,11/16/20 15:50,,,
12219255,JD429071,11/2/20 0:01,054XX N SHERIDAN RD,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,FALSE,FALSE,2023,20,48,77,11,,,2020,11/16/20 15:50,,,
12215434,JD424675,11/8/20 1:21,016XX W 65TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,TRUE,FALSE,725,7,15,67,15,,,2020,11/16/20 15:50,,,
12214112,JD422919,11/6/20 14:15,021XX W FULLERTON AVE,320,ROBBERY,STRONG ARM - NO WEAPON,OTHER (SPECIFY),TRUE,FALSE,1432,14,32,22,3,,,2020,11/16/20 15:50,,,
12212880,JD421454,11/5/20 7:30,065XX S LOWE AVE,497,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,APARTMENT,TRUE,TRUE,723,7,20,68,04B,,,2020,11/16/20 15:50,,,
12211795,JD420537,11/4/20 11:00,015XX N CLYBOURN AVE,141C,WEAPONS VIOLATION,UNLAWFUL USE - OTHER DANGEROUS WEAPON,CTA TRAIN,TRUE,FALSE,1822,18,2,8,15,,,2020,11/16/20 15:50,,,
12204926,JD412728,10/27/20 16:28,026XX W ADAMS ST,610,BURGLARY,FORCIBLE ENTRY,OTHER RAILROAD PROPERTY / TRAIN DEPOT,TRUE,FALSE,1125,11,27,27,5,,,2020,11/16/20 15:50,,,
12200753,JD407865,10/22/20 18:43,005XX S PULASKI RD,454,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",CTA PLATFORM,TRUE,FALSE,1132,11,24,26,08B,,,2020,11/16/20 15:50,,,
12198472,JD405261,10/16/20 2:00,017XX W PETERSON AVE,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,TRUE,FALSE,2433,24,40,77,5,,,2020,11/16/20 15:50,,,
12191176,JD396781,10/12/20 9:57,016XX W DIVISION ST,1310,CRIMINAL DAMAGE,TO PROPERTY,GROCERY FOOD STORE,TRUE,FALSE,1424,14,1,24,14,1164808,1908052,2020,11/16/20 15:50,41.9033043,-87.67006468,"(41.903304304, -87.670064675)"
12183818,JD388386,9/9/20 23:00,046XX N RACINE AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,FALSE,FALSE,1913,19,46,3,5,1167468,1930864,2020,11/16/20 15:50,41.96584472,-87.65963552,"(41.965844716, -87.659635517)"
12176278,JD379591,9/25/20 23:00,097XX S WOODLAWN AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,FALSE,TRUE,511,5,8,50,08B,1185916,1840712,2020,11/16/20 15:50,41.71804461,-87.59465772,"(41.718044614, -87.594657716)"
12168878,JD370950,9/18/20 2:03,047XX W LAKE ST,320,ROBBERY,STRONG ARM - NO WEAPON,CTA STATION,FALSE,FALSE,1113,11,28,25,3,1144646,1901790,2020,11/16/20 15:50,41.88652456,-87.74428244,"(41.886524557, -87.744282439)"
12167064,JD368020,9/15/20 13:40,029XX W HARRISON ST,291,CRIMINAL SEXUAL ASSAULT,ATTEMPT NON-AGGRAVATED,APARTMENT,FALSE,FALSE,1135,11,27,27,2,1156862,1897226,2020,11/16/20 15:50,41.87376163,-87.69954577,"(41.873761627, -87.699545765)"
12166614,JD367897,9/15/20 11:19,006XX S MICHIGAN AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,STREET,TRUE,FALSE,123,1,42,32,15,1177375,1897517,2020,11/16/20 15:50,41.87411982,-87.62422367,"(41.874119819, -87.624223667)"
12154142,JD353676,9/2/20 8:00,065XX S LOWE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,TRUE,TRUE,723,7,20,68,14,1173163,1861518,2020,11/16/20 15:50,41.77542973,-87.64075349,"(41.775429728, -87.640753492)"
12149522,JD348320,6/24/20 0:00,054XX W RICE ST,810,THEFT,OVER $500,RESIDENCE,TRUE,TRUE,1524,15,37,25,6,1139791,1905134,2020,11/16/20 15:50,41.89579098,-87.76202969,"(41.895790975, -87.762029691)"
12139826,JD336310,8/18/20 3:40,0000X W 95TH ST,420,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,CTA TRAIN,FALSE,FALSE,634,6,21,49,04B,1177762,1841949,2020,11/16/20 15:50,41.7216272,-87.62448518,"(41.721627204, -87.624485177)"
12111168,JD303538,7/19/20 16:00,007XX N CARPENTER ST,917,MOTOR VEHICLE THEFT,"CYCLE, SCOOTER, BIKE WITH VIN",STREET,TRUE,FALSE,1214,12,27,24,7,1169317,1905236,2020,11/16/20 15:50,41.89548016,-87.65358421,"(41.895480162, -87.653584211)"
12095877,JD285233,7/4/20 1:35,042XX S CALUMET AVE,041A,BATTERY,AGGRAVATED - HANDGUN,RESIDENCE,TRUE,FALSE,213,2,3,38,04B,1179139,1876932,2020,11/16/20 15:50,41.81759301,-87.61837635,"(41.817593007, -87.618376349)"
12095116,JD284290,5/30/20 17:02,102XX W ZEMKE RD,1206,DECEPTIVE PRACTICE,"THEFT BY LESSEE, MOTOR VEHICLE",COMMERCIAL / BUSINESS OFFICE,TRUE,FALSE,1654,16,41,76,11,1106961,1941092,2020,11/16/20 15:50,41.99500167,-87.88191498,"(41.995001671, -87.881914976)"
